filename,filesize,transcript
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1462-170142-0028.wav,56545,presently it stole back to his coat sleeve
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1462-170142-0029.wav,67188,yes hilda i know that he said simply
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1462-170142-0030.wav,50156,i understand bartley i was wrong
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1462-170142-0031.wav,86448,she listened intently but she heard nothing but the creaking of his chair
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1462-170142-0032.wav,49315,you want me to say it she whispered
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1462-170142-0033.wav,76182,bartley leaned his head in his hands and spoke through his teeth
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1462-170142-0034.wav,50912,it's got to be a clean break hilda
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1462-170142-0035.wav,52371,oh bartley what am i to do
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1462-170142-0036.wav,62971,you ask me to stay away from you because you want me
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1462-170142-0037.wav,85758,i will ask the least imaginable but i must have something
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1462-170142-0038.wav,90416,hilda sat on the arm of it and put her hands lightly on his shoulders
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1462-170142-0039.wav,87633,you see loving some one as i love you makes the whole world different
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1462-170142-0040.wav,83889,and then you came back not caring very much but it made no difference
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1462-170142-0041.wav,99625,she slid to the floor beside him as if she were too tired to sit up any longer
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1462-170142-0042.wav,53745,don't cry don't cry he whispered
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0000.wav,49507,it was established at southwark
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0001.wav,67996,the dome of saint paul's was a delight to ursus
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0002.wav,84508,saint paul is a saint only with extenuating circumstances
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0003.wav,63639,he entered heaven only by the artists door
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0004.wav,53747,it might have been ordered for the green box
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0005.wav,46989,it was a theatre ready made
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0006.wav,143468,against this wall was placed the green box which they were able to draw into the yard owing to the height of the gate
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0007.wav,154568,the placard gwynplaine the laughing man taken from its nail in the green box was hung up close to the sign of the inn
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0008.wav,198716,by the side of the door was constructed off hand by means of an empty barrel a box for the money taker who was sometimes fibi and sometimes vinos
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0009.wav,95600,we are in london said ursus we must be prepared for the gentry
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0010.wav,44534,they began their performances
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0011.wav,138830,with that exception their success became so great that no mountebank memory could recall its parallel
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0012.wav,74193,all southwark ran in crowds to admire the laughing man
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0013.wav,105108,the merry andrews and mountebanks of tarrinzeau field were aghast at gwynplaine
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0014.wav,48388,gwynplaine ate up their public
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0015.wav,146315,besides the small fry the swallowers of swords and the grimace makers real performances took place on the green
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0016.wav,98296,even this comedian of jaws and claws was eclipsed in success
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0017.wav,91912,that success was prodigious still it remained local
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0018.wav,121731,it took a hundred and thirty years for the name of shakespeare to penetrate from england into france
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0019.wav,72668,the glory of gwynplaine had not passed london bridge
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0020.wav,50307,these were remarkable talents
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0021.wav,171151,besides this he harangued like cicero as we have just seen sold his drugs attended sickness and even healed the sick
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0022.wav,121768,ursus was satisfied with the applause of southwark but by no means astonished
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0023.wav,158344,at every performance the yard of the inn transformed into a pit was filled with a ragged and enthusiastic audience
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0024.wav,84564,the emptying of tankards did not decrease their success
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0025.wav,99368,this connoisseur was suddenly fascinated and had adopted the laughing man
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0026.wav,255957,he did not come every evening but when he came he led the public applause grew into acclamation success rose not to the roof for there was none but to the clouds for there were plenty of them
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0027.wav,140067,which clouds seeing that there was no roof sometimes wept over the masterpiece of ursus
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0028.wav,111202,his enthusiasm caused ursus to remark this man and gwynplaine to observe him
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0029.wav,65131,they had a great friend in this unknown visitor
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0030.wav,202690,one evening ursus was in the side scene which was the kitchen door of the green box seeing master nicless standing by him showed him this man in the crowd and asked him
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0031.wav,68240,what a pity that he should not be a lord
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0032.wav,56766,he would make a famous scoundrel
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34629-0033.wav,155294,at that hour there was no one in the fair ground except perhaps some reeling drunkard making staggering shadows in dark corners
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34622-0000.wav,69888,what true things are told in stories
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34622-0001.wav,114156,in gwynplaine evil thoughts never ripened and he had therefore no remorse
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34622-0002.wav,53714,what was this nothing
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34622-0003.wav,102457,from sixteen eighty to seventeen o four a great change had taken place
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34622-0004.wav,87925,the wheels were all of the same size and high as wagon wheels
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34622-0005.wav,146843,this green colour had succeeded in drawing attention to the carriage which was known in all the fair grounds as the green box
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34622-0006.wav,87322,on the roof from a tube painted green like the rest smoke arose
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34622-0007.wav,99439,the astonishment with which the villagers regarded this machine was overwhelming
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34622-0008.wav,174256,this was the old establishment of ursus its proportions augmented by success and improved from a wretched booth into a theatre
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34622-0009.wav,206858,unknown people had worked upon his face he on the other hand had worked on his mind and behind this well executed mask he had placed all that he could of thought
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34622-0010.wav,66938,the effect of his appearance had been surprising
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34622-0011.wav,295066,some believed it to be natural others declared it to be artificial and as conjecture was added to reality everywhere at every cross road on the journey in all the grounds of fairs and fetes the crowd ran after gwynplaine
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34622-0012.wav,94981,the curiosity of one place exhausted they passed on to another
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34622-0013.wav,289124,this fortune had allowed ursus who was the administrator of gwynplaine's success to have the chariot of his dreams constructed that is to say a caravan large enough to carry a theatre and to sow science and art in the highways
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34622-0014.wav,119436,for these read fibi and vinos that we may conform to english pronunciation
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34622-0015.wav,60170,phoebe cooked venus scrubbed the temple
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34622-0016.wav,58209,ursus and homo took charge of each other
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34622-0017.wav,165109,this hut in a corner at the back to the right of the door served as bedchamber and dressing room to ursus and gwynplaine
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34622-0018.wav,101067,the caravan was divided into three compartments partitioned from each other
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34622-0019.wav,166490,a loft under the arch of the roof contained the scenes and on opening a trap door lamps appeared producing wonders of light
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34622-0020.wav,115732,ursus was the poet of these magical representations he wrote the pieces
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34622-0021.wav,62853,then i look perhaps like what i am
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34622-0022.wav,194081,this opening looked for all the world like a mouth of hell in the words of the itinerant puritan preachers who turned away from it with horror
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34622-0023.wav,114232,ursus was in everything in the piece in the company in the kitchen in the orchestra
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34615-0000.wav,65191,but is laughter a synonym of joy
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34615-0001.wav,65335,such perfect completeness is not in nature
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34615-0002.wav,165442,had gwynplaine when a child been so worthy of attention that his face had been subjected to transmutation why not
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34615-0003.wav,129084,according to all appearance industrious manipulators of children had worked upon his face
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34615-0004.wav,308156,it seemed evident that a mysterious and probably occult science which was to surgery what alchemy was to chemistry had chiselled his flesh evidently at a very tender age and manufactured his countenance with premeditation
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34615-0005.wav,51517,gwynplaine was a mountebank
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34615-0006.wav,53396,he showed himself on the platform
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34615-0007.wav,115739,it was gwynplaine's laugh which created the laughter of others yet he did not laugh himself
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34615-0008.wav,65434,the outside did not depend on the interior
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34615-0009.wav,59175,no one could escape from this rictus
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34615-0010.wav,154547,all his emotions whatever they might have been augmented his strange face of joy or to speak more correctly aggravated it
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34615-0011.wav,58420,an everlasting laugh
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34615-0012.wav,207529,the manichaeans believed the absolute occasionally gives way and that god himself sometimes abdicates for a time so also of the will
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34615-0013.wav,99892,the whole of existence resembles a letter modified in the postscript
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34615-0014.wav,100804,with this exception gwynplaine's laugh was everlasting
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34615-0015.wav,169498,the joyous convulsion of laughter was as a tribute paid they submitted to it gladly but almost mechanically
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34615-0016.wav,275141,besides we must remember that they had in those times means of putting patients to sleep and of suppressing all suffering only then it was called magic while now it is called anaesthesia
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34615-0017.wav,144919,besides this face those who had brought him up had given him the resources of a gymnast and an athlete
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34615-0018.wav,48329,gwynplaine had yellow hair
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34615-0019.wav,139110,his hair having probably been dyed with some corrosive preparation had left it woolly and rough to the touch
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34615-0020.wav,180116,its yellow bristles rather a mane than a head of hair covered and concealed a lofty brow evidently made to contain thought
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/5895-34615-0021.wav,232962,the operation whatever it had been which had deprived his features of harmony and put all their flesh into disorder had had no effect on the bony structure of his head
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0000.wav,200928,the enclosure had formerly been very extensive but was now contracted within small compass and hemmed about partly by high wooden fences and partly by the outbuildings of houses that stood on another street
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0001.wav,316400,the white double rosebush had evidently been propped up anew against the house since the commencement of the season and a pear tree and three damson trees which except a row of currant bushes constituted the only varieties of fruit bore marks of the recent amputation of several superfluous or defective limbs
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0002.wav,251566,there were also a few species of antique and hereditary flowers in no very flourishing condition but scrupulously weeded as if some person either out of love or curiosity had been anxious to bring them to such perfection as they were capable of attaining
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0003.wav,367516,summer squashes almost in their golden blossom cucumbers now evincing a tendency to spread away from the main stock and ramble far and wide two or three rows of string beans and as many more that were about to festoon themselves on poles tomatoes occupying a site so sheltered and sunny that the plants were already gigantic and promised an early and abundant harvest
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0004.wav,117836,phoebe wondered whose care and toil it could have been that had planted these vegetables and kept the soil so clean and orderly
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0005.wav,147825,bees too strange to say had thought it worth their while to come hither possibly from the range of hives beside some farm house miles away
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0006.wav,163554,this was a fountain set round with a rim of old mossy stones and paved in its bed with what appeared to be a sort of mosaic work of variously colored pebbles
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0007.wav,84937,it now contained only chanticleer his two wives and a solitary chicken
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0008.wav,140993,it was evident that the race had degenerated like many a noble race besides in consequence of too strict a watchfulness to keep it pure
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0009.wav,163990,these feathered people had existed too long in their distinct variety a fact of which the present representatives judging by their lugubrious deportment seemed to be aware
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0010.wav,221137,they kept themselves alive unquestionably and laid now and then an egg and hatched a chicken not for any pleasure of their own but that the world might not absolutely lose what had once been so admirable a breed of fowls
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0011.wav,310748,the distinguishing mark of the hens was a crest of lamentably scanty growth in these latter days but so oddly and wickedly analogous to hepzibah's turban that phoebe to the poignant distress of her conscience but inevitably was led to fancy a general resemblance betwixt these forlorn bipeds and her respectable relative
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0012.wav,244949,the chicken crept through the pales of the coop and ran with some show of liveliness to her feet while chanticleer and the ladies of his household regarded her with queer sidelong glances and then croaked one to another as if communicating their sage opinions of her character
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0013.wav,275658,so wise as well as antique was their aspect as to give color to the idea not merely that they were the descendants of a time honored race but that they had existed in their individual capacity ever since the house of the seven gables was founded and were somehow mixed up with its destiny
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0014.wav,151266,he held a hoe in his hand and while phoebe was gone in quest of the crumbs had begun to busy himself with drawing up fresh earth about the roots of the tomatoes
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0015.wav,128903,they have known me much longer but never honor me with any familiarity though hardly a day passes without my bringing them food
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0016.wav,123840,miss hepzibah i suppose will interweave the fact with her other traditions and set it down that the fowls know you to be a pyncheon
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0017.wav,141774,ah but these hens answered the young man these hens of aristocratic lineage would scorn to understand the vulgar language of a barn yard fowl
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0018.wav,101835,i prefer to think and so would miss hepzibah that they recognize the family tone for you are a pyncheon
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0019.wav,203432,my name is phoebe pyncheon said the girl with a manner of some reserve for she was aware that her new acquaintance could be no other than the daguerreotypist of whose lawless propensities the old maid had given her a disagreeable idea
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0020.wav,48696,i turn up the earth by way of pastime
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0021.wav,57690,it is like a bandage over one's eyes to come into it
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0022.wav,147774,if you would permit me said the artist looking at phoebe i should like to try whether the daguerreotype can bring out disagreeable traits on a perfectly amiable face
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0023.wav,117091,most of my likenesses do look unamiable but the very sufficient reason i fancy is because the originals are so
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0024.wav,63635,there is a wonderful insight in heaven's broad and simple sunshine
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0025.wav,159707,while we give it credit only for depicting the merest surface it actually brings out the secret character with a truth that no painter would ever venture upon even could he detect it
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0026.wav,79427,yet the original wears to common eyes a very different expression
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0027.wav,68396,he exhibited a daguerreotype miniature in a morocco case
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0028.wav,46453,phoebe merely glanced at it and gave it back
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0029.wav,92458,i can assure you that this is a modern face and one which you will very probably meet
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0030.wav,130083,the sun as you see tells quite another story and will not be coaxed out of it after half a dozen patient attempts on my part
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0031.wav,127846,here we have the man sly subtle hard imperious and withal cold as ice look at that eye
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0032.wav,64851,and yet if you could only see the benign smile of the original
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0033.wav,118276,well i don't wish to see it any more observed phoebe turning away her eyes it is certainly very like the old portrait
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0034.wav,97505,if the original is still in the world i think he might defy the sun to make him look stern and hard
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0035.wav,168518,is there nothing wild in the eye continued holgrave so earnestly that it embarrassed phoebe as did also the quiet freedom with which he presumed on their so recent acquaintance
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0036.wav,103375,it is nonsense said phoebe a little impatiently for us to talk about a picture which you have never seen
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0037.wav,83922,since you are a friend of my cousin hepzibah's you should ask her to show you the picture
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0038.wav,69537,so we will be fellow laborers somewhat on the community system
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0039.wav,39758,she did not altogether like him
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0040.wav,105617,oh rejoined the daguerreotypist because like an old lady's cup of tea it is water bewitched
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0041.wav,226820,she was indistinctly aware however that the gaunt figure of the old gentlewoman was sitting in one of the straight backed chairs a little withdrawn from the window the faint gleam of which showed the blanched paleness of her cheek turned sideways towards a corner
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0042.wav,50885,but put it on the table in the corner of the passage
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0043.wav,44836,what an instrument is the human voice
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0044.wav,66448,how wonderfully responsive to every emotion of the human soul
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0045.wav,72060,fewer words than before but with the same mysterious music in them
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0046.wav,59080,pray go to bed for i am sure you must need rest
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0047.wav,59475,i will sit in the parlor awhile and collect my thoughts
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0048.wav,166899,while thus dismissing her the maiden lady stept forward kissed phoebe and pressed her to her heart which beat against the girl's bosom with a strong high and tumultuous swell
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149220-0049.wav,175518,at some uncertain period in the depths of night and as it were through the thin veil of a dream she was conscious of a footstep mounting the stairs heavily but not with force and decision
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149214-0000.wav,166760,the narrative it may be is woven of so humble a texture as to require this advantage and at the same time to render it the more difficult of attainment
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149214-0001.wav,119811,in good faith however he is not sufficiently imaginative to flatter himself with the slightest hope of this kind
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149214-0002.wav,280288,the author has considered it hardly worth his while therefore relentlessly to impale the story with its moral as with an iron rod or rather as by sticking a pin through a butterfly thus at once depriving it of life and causing it to stiffen in an ungainly and unnatural attitude
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149214-0003.wav,152610,if permitted by the historical connection which though slight was essential to his plan the author would very willingly have avoided anything of this nature
